Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2010-09-14,77.0,54.0,66.0,2.0,49.0,57.0,0.0,1.0,530.0,1805.0,0.0,0.0,0.0,29.38,30.1,3.8,5.0,4.9
2010-09-15,75.0,59.0,67.0,3.0,54.0,60.0,0.0,2.0,531.0,1803.0,0.0,0.0,0.0,29.25,30.01,7.6,12.0,9.1
2010-09-16,69.0,53.0,61.0,-3.0,56.0,59.0,4.0,0.0,532.0,1760.0,0.0,0.0,0.16,29.19,29.88,6.6,33.0,11.4
2010-09-17,74.0,49.0,62.0,-2.0,50.0,56.0,3.0,0.0,533.0,1758.0,0.0,0.0,0.0,29.36,30.07,3.8,19.0,4.5
2010-09-18,65.0,58.0,62.0,-2.0,55.0,58.0,3.0,0.0,535.0,1756.0,0.0,0.0,0.35,29.42,30.13,3.9,3.0,6.5
2010-09-19,67.0,55.0,61.0,-2.0,49.0,55.0,4.0,0.0,536.0,1755.0,0.0,0.0,0.0,29.46,30.18,7.1,4.0,7.9
2010-09-20,75.0,62.0,69.0,7.0,60.0,63.0,0.0,4.0,537.0,1753.0,0.0,0.0,0.0,29.29,30.04,4.5,12.0,6.6
2010-09-21,88.0,68.0,78.0,16.0,64.0,68.0,0.0,13.0,538.0,1751.0,0.0,0.0,0.05,29.16,29.87,10.8,22.0,11.6
2010-09-22,74.0,63.0,69.0,7.0,61.0,63.0,0.0,4.0,539.0,1749.0,0.0,0.0,0.0,29.31,30.02,2.8,6.0,6.0
2010-09-23,89.0,65.0,77.0,16.0,62.0,68.0,0.0,12.0,540.0,1748.0,0.0,0.0,0.0,29.15,29.88,16.6,20.0,17.1
2010-09-24,80.0,56.0,68.0,7.0,54.0,59.0,0.0,3.0,541.0,1746.0,0.0,0.0,0.26,29.18,29.88,15.6,25.0,17.3
2010-09-25,60.0,52.0,56.0,-5.0,43.0,49.0,9.0,0.0,542.0,1744.0,0.0,0.0,0.0,29.4,30.11,6.8,36.0,8.9
2010-09-26,60.0,50.0,55.0,-5.0,45.0,49.0,10.0,0.0,543.0,1742.0,0.0,0.0,0.0,29.4,30.13,9.5,2.0,10.1
2010-09-27,65.0,48.0,57.0,-3.0,45.0,50.0,8.0,0.0,544.0,1741.0,0.0,0.0,0.0,29.18,29.95,1.4,2.0,4.9
2010-09-28,71.0,46.0,59.0,0.0,45.0,52.0,6.0,0.0,545.0,1739.0,0.0,0.0,0.0,29.07,29.8,2.5,2.0,3.7
2010-09-29,75.0,52.0,64.0,5.0,48.0,55.0,1.0,0.0,546.0,1737.0,0.0,0.0,0.0,29.09,29.81,5.4,22.0,5.7
2010-09-30,74.0,52.0,63.0,4.0,49.0,55.0,2.0,0.0,547.0,1735.0,0.0,0.0,0.0,29.23,29.93,8.3,36.0,9.3
2010-10-01,73.0,48.0,61.0,3.0,44.0,52.0,4.0,0.0,548.0,1734.0,0.0,0.0,0.08,29.31,30.04,4.2,29.0,6.2
2010-10-02,57.0,45.0,51.0,-7.0,41.0,46.0,14.0,0.0,549.0,1732.0,0.0,0.0,0.26,29.47,30.18,15.2,36.0,15.4
2010-10-03,56.0,42.0,49.0,-8.0,39.0,44.0,16.0,0.0,550.0,1730.0,0.0,0.0,0.08,29.64,30.36,10.3,1.0,11.3
2010-10-04,60.0,38.0,49.0,-8.0,39.0,45.0,16.0,0.0,552.0,1729.0,0.0,0.0,0.0,29.65,30.38,2.4,2.0,3.6
2010-10-05,68.0,39.0,54.0,-3.0,38.0,46.0,11.0,0.0,553.0,1727.0,0.0,0.0,0.0,29.59,30.33,1.3,32.0,3.5
2010-10-06,78.0,46.0,62.0,6.0,44.0,53.0,3.0,0.0,554.0,1725.0,0.0,0.0,0.0,29.33,30.07,7.0,28.0,7.9
2010-10-07,76.0,49.0,63.0,7.0,39.0,50.0,2.0,0.0,555.0,1724.0,0.0,0.0,0.0,29.36,30.08,5.8,30.0,6.2
2010-10-08,79.0,48.0,64.0,8.0,40.0,52.0,1.0,0.0,556.0,1722.0,0.0,0.0,0.0,29.31,30.03,7.0,24.0,7.3
2010-10-09,86.0,55.0,71.0,16.0,52.0,59.0,0.0,6.0,557.0,1720.0,0.0,0.0,0.0,29.25,29.98,2.5,24.0,3.6
2010-10-10,84.0,57.0,71.0,16.0,50.0,59.0,0.0,6.0,558.0,1719.0,0.0,0.0,0.0,29.16,29.89,4.0,25.0,4.1
2010-10-11,82.0,54.0,68.0,14.0,52.0,58.0,0.0,3.0,559.0,1717.0,0.0,0.0,0.0,29.12,29.83,2.2,3.0,4.0
2010-10-12,76.0,52.0,64.0,10.0,54.0,58.0,1.0,0.0,600.0,1715.0,0.0,0.0,0.0,29.21,29.92,3.3,6.0,3.9
2010-10-13,66.0,47.0,57.0,4.0,46.0,52.0,8.0,0.0,602.0,1714.0,0.0,0.0,0.1,29.35,30.06,7.2,35.0,8.6
2010-10-14,66.0,43.0,55.0,2.0,32.0,45.0,10.0,0.0,603.0,1712.0,0.0,0.0,0.0,29.21,29.96,7.2,27.0,9.2
2010-10-15,63.0,44.0,54.0,1.0,41.0,47.0,11.0,0.0,604.0,1711.0,0.0,0.0,0.0,29.34,30.06,6.4,1.0,8.1
2010-10-16,71.0,40.0,56.0,4.0,39.0,48.0,9.0,0.0,605.0,1709.0,0.0,0.0,0.0,29.31,30.04,8.0,23.0,9.1
2010-10-17,65.0,47.0,56.0,4.0,36.0,46.0,9.0,0.0,606.0,1707.0,0.0,0.0,0.0,29.35,30.08,3.7,1.0,5.4
2010-10-18,61.0,43.0,52.0,1.0,40.0,47.0,13.0,0.0,607.0,1706.0,0.0,0.0,0.0,29.29,30.02,5.0,4.0,6.2
2010-10-19,60.0,39.0,50.0,-1.0,35.0,43.0,15.0,0.0,608.0,1704.0,0.0,0.0,0.0,29.23,29.98,6.1,27.0,7.2
2010-10-20,70.0,44.0,57.0,7.0,35.0,46.0,8.0,0.0,610.0,1703.0,0.0,0.0,0.0,29.03,29.76,10.2,26.0,12.1
2010-10-21,56.0,38.0,47.0,-3.0,30.0,40.0,18.0,0.0,611.0,1701.0,0.0,0.0,0.0,29.25,29.96,9.4,30.0,10.0
2010-10-22,64.0,33.0,49.0,-1.0,31.0,42.0,16.0,0.0,612.0,1660.0,0.0,0.0,0.02,29.34,30.07,5.8,21.0,6.5
2010-10-23,65.0,54.0,60.0,11.0,47.0,53.0,5.0,0.0,613.0,1658.0,0.0,0.0,0.1,29.2,29.94,10.0,21.0,11.4
2010-10-24,72.0,54.0,63.0,14.0,53.0,57.0,2.0,0.0,614.0,1657.0,0.0,0.0,0.05,28.98,29.74,8.4,21.0,9.6
2010-10-25,72.0,56.0,64.0,16.0,56.0,60.0,1.0,0.0,616.0,1656.0,0.0,0.0,0.0,28.74,29.5,11.6,19.0,12.4
2010-10-26,70.0,54.0,62.0,14.0,47.0,53.0,3.0,0.0,617.0,1654.0,0.0,0.0,0.24,28.55,29.25,24.1,21.0,26.3
2010-10-27,65.0,43.0,54.0,6.0,32.0,44.0,11.0,0.0,618.0,1653.0,0.0,0.0,0.0,28.92,29.59,21.8,24.0,23.2
2010-10-28,46.0,39.0,43.0,-4.0,31.0,38.0,22.0,0.0,619.0,1651.0,0.0,0.0,0.0,29.43,30.1,13.7,28.0,14.1
2010-10-29,50.0,31.0,41.0,-6.0,27.0,36.0,24.0,0.0,620.0,1650.0,0.0,0.0,0.0,29.48,30.24,6.2,24.0,8.9
2010-10-30,63.0,42.0,53.0,7.0,32.0,42.0,12.0,0.0,622.0,1649.0,0.0,0.0,0.0,29.14,29.88,6.5,25.0,13.3
2010-10-31,52.0,36.0,44.0,-2.0,30.0,38.0,21.0,0.0,623.0,1647.0,0.0,0.0,0.0,29.49,30.2,5.8,1.0,6.9
2011-05-01,63.0,47.0,55.0,2.0,37.0,47.0,10.0,0.0,448.0,1849.0,0.0,0.0,0.0,29.26,29.95,11.4,26.0,11.9
2011-05-02,59.0,42.0,51.0,-3.0,31.0,42.0,14.0,0.0,447.0,1850.0,0.0,0.0,0.0,29.46,30.17,5.3,36.0,9.9
2011-05-03,50.0,37.0,44.0,-10.0,31.0,38.0,21.0,0.0,446.0,1851.0,0.0,0.0,0.0,29.5,30.23,6.7,3.0,7.6
2011-05-04,59.0,37.0,48.0,-6.0,29.0,40.0,17.0,0.0,444.0,1852.0,0.0,0.0,0.0,29.63,30.37,4.6,3.0,7.6
2011-05-05,63.0,35.0,49.0,-6.0,40.0,46.0,16.0,0.0,443.0,1853.0,0.0,0.0,0.06,29.33,30.12,10.9,20.0,11.5
2011-05-06,68.0,44.0,56.0,1.0,39.0,48.0,9.0,0.0,442.0,1855.0,0.0,0.0,0.0,29.11,29.87,6.8,28.0,7.8
2011-05-07,60.0,43.0,52.0,-3.0,44.0,48.0,13.0,0.0,441.0,1856.0,0.0,0.0,0.0,29.13,29.85,5.1,5.0,6.9
2011-05-08,68.0,39.0,54.0,-2.0,43.0,49.0,11.0,0.0,439.0,1857.0,0.0,0.0,0.0,29.27,29.98,6.6,6.0,7.2
2011-05-09,73.0,47.0,60.0,4.0,45.0,53.0,5.0,0.0,438.0,1858.0,0.0,0.0,0.0,29.15,29.89,14.3,11.0,14.7
2011-05-10,90.0,62.0,76.0,20.0,61.0,66.0,0.0,11.0,437.0,1859.0,0.0,0.0,0.0,29.0,29.72,6.2,14.0,8.6
2011-05-11,87.0,63.0,75.0,18.0,66.0,68.0,0.0,10.0,436.0,1860.0,0.0,0.0,0.13,29.1,29.8,3.5,14.0,6.6
2011-05-12,86.0,58.0,72.0,15.0,63.0,66.0,0.0,7.0,435.0,1901.0,0.0,0.0,0.29,29.08,29.79,5.6,19.0,8.1
2011-05-13,77.0,47.0,62.0,4.0,54.0,56.0,3.0,0.0,434.0,1902.0,0.0,0.0,0.02,29.0,29.73,10.1,3.0,11.0
2011-05-14,53.0,45.0,49.0,-9.0,47.0,48.0,16.0,0.0,433.0,1903.0,0.0,0.0,0.31,29.01,29.73,16.7,2.0,16.9
2011-05-15,46.0,41.0,44.0,-14.0,36.0,41.0,21.0,0.0,432.0,1904.0,0.0,0.0,0.31,29.15,29.86,21.4,2.0,21.4
2011-05-16,52.0,37.0,45.0,-14.0,30.0,40.0,20.0,0.0,431.0,1905.0,0.0,0.0,0.0,29.28,30.01,13.5,2.0,13.9
2011-05-17,60.0,40.0,50.0,-9.0,33.0,43.0,15.0,0.0,430.0,1906.0,0.0,0.0,0.0,29.21,29.96,12.2,3.0,12.7
2011-05-18,57.0,49.0,53.0,-7.0,48.0,49.0,12.0,0.0,429.0,1907.0,0.0,0.0,0.07,29.16,29.89,6.2,2.0,7.1
2011-05-19,72.0,49.0,61.0,1.0,53.0,56.0,4.0,0.0,428.0,1908.0,0.0,0.0,0.0,29.29,30.0,3.6,2.0,5.8
2011-05-20,73.0,50.0,62.0,1.0,54.0,57.0,3.0,0.0,427.0,1909.0,0.0,0.0,0.0,29.3,30.03,5.5,6.0,6.0
2011-05-21,75.0,50.0,63.0,2.0,59.0,62.0,2.0,0.0,426.0,1910.0,0.0,0.0,0.01,29.13,29.87,7.0,15.0,8.1
2011-05-22,87.0,61.0,74.0,13.0,60.0,64.0,0.0,9.0,425.0,1911.0,0.0,0.0,0.58,28.95,29.7,10.3,19.0,11.4
2011-05-23,79.0,60.0,70.0,9.0,59.0,64.0,0.0,5.0,425.0,1912.0,0.0,0.0,0.0,28.92,29.62,10.0,25.0,11.3
2011-05-24,66.0,47.0,57.0,-5.0,47.0,51.0,8.0,0.0,424.0,1913.0,0.0,0.0,0.11,29.15,29.86,12.0,4.0,12.4
2011-05-25,67.0,47.0,57.0,-5.0,52.0,53.0,8.0,0.0,423.0,1914.0,0.0,0.0,2.24,28.92,29.67,10.7,3.0,11.7
2011-05-26,49.0,43.0,46.0,-16.0,40.0,43.0,19.0,0.0,422.0,1915.0,0.0,0.0,1.06,29.15,29.84,17.7,2.0,17.8
2011-05-27,58.0,40.0,49.0,-13.0,41.0,46.0,16.0,0.0,422.0,1916.0,0.0,0.0,0.0,29.21,29.93,7.3,5.0,8.7
2011-05-28,62.0,51.0,57.0,-6.0,55.0,55.0,8.0,0.0,421.0,1916.0,0.0,0.0,0.12,29.1,29.83,6.0,18.0,6.7
2011-05-29,70.0,52.0,61.0,-3.0,59.0,60.0,4.0,0.0,421.0,1917.0,0.0,0.0,1.88,29.16,29.86,3.6,11.0,5.7
2011-05-30,88.0,56.0,72.0,8.0,65.0,69.0,0.0,7.0,420.0,1918.0,0.0,0.0,0.0,29.26,29.97,12.4,20.0,12.8
2011-05-31,85.0,69.0,77.0,13.0,64.0,68.0,0.0,12.0,420.0,1919.0,0.0,0.0,0.08,29.34,30.04,12.4,22.0,13.2
2011-06-01,81.0,59.0,70.0,6.0,49.0,59.0,0.0,5.0,419.0,1920.0,0.0,0.0,0.0,29.44,30.17,10.7,27.0,10.5
2011-06-02,69.0,56.0,63.0,-1.0,44.0,53.0,2.0,0.0,419.0,1920.0,0.0,0.0,0.02,29.45,30.19,9.0,6.0,9.4
2011-06-03,87.0,55.0,71.0,7.0,62.0,67.0,0.0,6.0,418.0,1921.0,0.0,0.0,0.01,29.31,30.04,10.8,17.0,11.5
2011-06-04,92.0,64.0,78.0,14.0,64.0,68.0,0.0,13.0,418.0,1922.0,0.0,0.0,0.18,29.31,30.02,1.4,26.0,8.5
2011-06-05,85.0,60.0,73.0,8.0,55.0,62.0,0.0,8.0,417.0,1923.0,0.0,0.0,0.0,29.36,30.08,3.1,7.0,5.4
2011-06-06,93.0,60.0,77.0,11.0,64.0,69.0,0.0,12.0,417.0,1923.0,0.0,0.0,0.0,29.15,29.89,8.5,20.0,9.7
2011-06-07,96.0,75.0,86.0,20.0,65.0,72.0,0.0,21.0,417.0,1924.0,0.0,0.0,0.0,29.11,29.82,10.3,23.0,10.6
2011-06-08,95.0,66.0,81.0,15.0,64.0,71.0,0.0,16.0,417.0,1925.0,0.0,0.0,0.17,29.13,29.81,11.6,24.0,13.4
2011-06-09,69.0,50.0,60.0,-6.0,52.0,55.0,5.0,0.0,416.0,1925.0,0.0,0.0,0.93,29.28,30.0,8.0,4.0,12.5
2011-06-10,69.0,51.0,60.0,-7.0,56.0,57.0,5.0,0.0,416.0,1926.0,0.0,0.0,0.52,29.21,29.94,6.4,3.0,8.0
2011-06-11,62.0,52.0,57.0,-10.0,54.0,55.0,8.0,0.0,416.0,1926.0,0.0,0.0,0.03,29.24,29.95,4.7,5.0,5.7
2011-06-12,64.0,50.0,57.0,-11.0,45.0,52.0,8.0,0.0,416.0,1927.0,0.0,0.0,0.0,29.38,30.1,8.3,3.0,8.9
2011-06-13,72.0,54.0,63.0,-5.0,43.0,53.0,2.0,0.0,416.0,1927.0,0.0,0.0,0.0,29.39,30.11,7.5,6.0,7.8
2011-06-14,77.0,53.0,65.0,-3.0,49.0,56.0,0.0,0.0,416.0,1928.0,0.0,0.0,0.0,29.25,30.01,7.8,9.0,8.6
2011-06-15,71.0,57.0,64.0,-4.0,59.0,61.0,1.0,0.0,416.0,1928.0,0.0,0.0,0.8,29.0,29.73,9.2,15.0,11.2
2011-06-16,81.0,61.0,71.0,2.0,59.0,63.0,0.0,6.0,416.0,1929.0,0.0,0.0,0.04,29.05,29.76,5.5,29.0,7.5
2011-06-17,82.0,60.0,71.0,2.0,60.0,64.0,0.0,6.0,416.0,1929.0,0.0,0.0,0.0,29.13,29.83,5.8,6.0,6.6
2011-06-18,84.0,61.0,73.0,3.0,62.0,65.0,0.0,8.0,416.0,1929.0,0.0,0.0,0.0,29.1,29.82,4.6,6.0,6.4
2011-06-19,81.0,63.0,72.0,2.0,65.0,68.0,0.0,7.0,416.0,1930.0,0.0,0.0,0.0,29.03,29.75,4.1,11.0,5.2
2011-06-20,79.0,65.0,72.0,2.0,67.0,69.0,0.0,7.0,416.0,1930.0,0.0,0.0,0.18,29.01,29.72,6.2,16.0,8.1
2011-06-21,89.0,66.0,78.0,8.0,70.0,72.0,0.0,13.0,416.0,1930.0,0.0,0.0,0.45,28.92,29.64,11.5,18.0,12.1
2011-06-22,73.0,64.0,69.0,-1.0,63.0,65.0,0.0,4.0,417.0,1931.0,0.0,0.0,0.02,28.89,29.59,12.6,21.0,13.4
2011-06-23,71.0,62.0,67.0,-3.0,59.0,62.0,0.0,2.0,417.0,1931.0,0.0,0.0,0.01,28.9,29.6,11.4,26.0,12.7
2011-06-24,68.0,60.0,64.0,-7.0,56.0,59.0,1.0,0.0,417.0,1931.0,0.0,0.0,0.0,29.08,29.76,9.4,29.0,9.6
2011-06-25,79.0,58.0,69.0,-2.0,53.0,60.0,0.0,4.0,417.0,1931.0,0.0,0.0,0.0,29.21,29.92,2.5,10.0,4.6
2011-06-26,81.0,57.0,69.0,-2.0,53.0,60.0,0.0,4.0,418.0,1931.0,0.0,0.0,0.0,29.23,29.94,5.8,9.0,6.9
2011-06-27,81.0,65.0,73.0,2.0,63.0,67.0,0.0,8.0,418.0,1931.0,0.0,0.0,0.03,29.08,29.8,6.9,21.0,10.8
2011-06-28,81.0,63.0,72.0,1.0,54.0,61.0,0.0,7.0,419.0,1931.0,0.0,0.0,0.0,29.28,29.98,9.1,30.0,9.6
2011-06-29,81.0,59.0,70.0,-1.0,56.0,62.0,0.0,5.0,419.0,1931.0,0.0,0.0,0.0,29.35,30.06,3.7,8.0,5.4
2011-06-30,88.0,60.0,74.0,2.0,62.0,67.0,0.0,9.0,419.0,1931.0,0.0,0.0,0.0,29.28,30.0,8.2,17.0,9.4
2011-07-01,89.0,72.0,81.0,9.0,62.0,68.0,0.0,16.0,420.0,1931.0,0.0,0.0,0.0,29.24,29.96,14.3,18.0,14.9
2011-07-02,94.0,71.0,83.0,11.0,70.0,74.0,0.0,18.0,420.0,1931.0,0.0,0.0,0.0,29.25,29.95,3.9,24.0,8.3
2011-07-03,84.0,69.0,77.0,5.0,57.0,65.0,0.0,12.0,421.0,1931.0,0.0,0.0,0.0,29.28,29.98,4.7,2.0,5.9
2011-07-04,89.0,65.0,77.0,5.0,55.0,64.0,0.0,12.0,422.0,1930.0,0.0,0.0,0.0,29.26,29.97,2.9,5.0,4.3
2011-07-05,91.0,68.0,80.0,8.0,60.0,68.0,0.0,15.0,422.0,1930.0,0.0,0.0,0.0,29.25,29.96,5.2,28.0,6.2
2011-07-06,86.0,70.0,78.0,6.0,61.0,67.0,0.0,13.0,423.0,1930.0,0.0,0.0,0.0,29.27,29.97,5.7,4.0,7.5
2011-07-07,82.0,63.0,73.0,1.0,53.0,62.0,0.0,8.0,423.0,1930.0,0.0,0.0,0.0,29.22,29.95,5.1,7.0,6.2
2011-07-08,86.0,61.0,74.0,1.0,51.0,62.0,0.0,9.0,424.0,1929.0,0.0,0.0,0.0,29.17,29.88,5.1,6.0,6.0
2011-07-09,91.0,61.0,76.0,3.0,58.0,66.0,0.0,11.0,425.0,1929.0,0.0,0.0,0.0,29.21,29.92,5.2,19.0,5.9
2011-07-10,91.0,74.0,83.0,10.0,68.0,72.0,0.0,18.0,425.0,1929.0,0.0,0.0,0.0,29.18,29.89,9.3,19.0,9.7
2011-07-11,88.0,71.0,80.0,7.0,71.0,74.0,0.0,15.0,426.0,1928.0,0.0,0.0,0.39,29.12,29.82,5.5,25.0,8.5
2011-07-12,87.0,70.0,79.0,6.0,63.0,69.0,0.0,14.0,427.0,1928.0,0.0,0.0,0.01,29.25,29.94,5.6,2.0,7.7
2011-07-13,74.0,63.0,69.0,-4.0,57.0,62.0,0.0,4.0,428.0,1927.0,0.0,0.0,0.0,29.35,30.06,10.5,4.0,10.9
2011-07-14,82.0,59.0,71.0,-2.0,56.0,63.0,0.0,6.0,428.0,1927.0,0.0,0.0,0.0,29.3,30.02,6.5,10.0,8.0
2011-07-15,87.0,70.0,79.0,5.0,60.0,66.0,0.0,14.0,429.0,1926.0,0.0,0.0,0.0,29.27,29.98,5.4,9.0,6.7
2011-07-16,89.0,71.0,80.0,6.0,61.0,68.0,0.0,15.0,430.0,1925.0,0.0,0.0,0.0,29.32,30.02,3.4,19.0,4.3
2011-07-17,95.0,69.0,82.0,8.0,69.0,74.0,0.0,17.0,431.0,1925.0,0.0,0.0,0.0,29.35,30.06,6.2,22.0,6.4
2011-07-18,92.0,80.0,86.0,12.0,75.0,78.0,0.0,21.0,432.0,1924.0,0.0,0.0,0.01,29.23,29.96,10.6,25.0,10.8
2011-07-19,93.0,78.0,86.0,12.0,72.0,76.0,0.0,21.0,433.0,1923.0,0.0,0.0,0.0,29.17,29.89,4.5,7.0,6.2
2011-07-20,99.0,73.0,86.0,12.0,73.0,77.0,0.0,21.0,433.0,1923.0,0.0,0.0,0.02,29.08,29.8,9.0,23.0,10.7
2011-07-21,99.0,75.0,87.0,13.0,70.0,76.0,0.0,22.0,434.0,1922.0,0.0,0.0,0.02,29.1,29.8,6.2,28.0,8.8
2011-07-22,88.0,70.0,79.0,5.0,70.0,73.0,0.0,14.0,435.0,1921.0,0.0,0.0,1.55,29.18,29.88,1.7,9.0,9.0
2011-07-23,87.0,70.0,79.0,5.0,70.0,73.0,0.0,14.0,436.0,1920.0,0.0,0.0,6.86,29.23,29.95,0.8,30.0,5.3
2011-07-24,87.0,72.0,80.0,6.0,70.0,73.0,0.0,15.0,437.0,1919.0,0.0,0.0,0.18,29.26,29.97,1.5,23.0,6.4
2011-07-25,88.0,73.0,81.0,7.0,66.0,71.0,0.0,16.0,438.0,1918.0,0.0,0.0,0.0,29.2,29.91,3.4,32.0,6.5
2011-07-26,83.0,71.0,77.0,3.0,63.0,68.0,0.0,12.0,439.0,1918.0,0.0,0.0,0.0,29.18,29.88,6.3,5.0,8.5
2011-07-27,90.0,68.0,79.0,5.0,66.0,70.0,0.0,14.0,440.0,1917.0,0.0,0.0,0.71,29.13,29.85,6.2,16.0,9.5
2011-07-28,87.0,73.0,80.0,6.0,71.0,74.0,0.0,15.0,441.0,1916.0,0.0,0.0,0.7,29.2,29.89,3.2,23.0,6.8
2011-07-29,86.0,71.0,79.0,5.0,67.0,71.0,0.0,14.0,442.0,1915.0,0.0,0.0,0.7,29.28,29.98,4.3,4.0,5.9
2011-07-30,91.0,67.0,79.0,5.0,64.0,70.0,0.0,14.0,443.0,1914.0,0.0,0.0,0.0,29.35,30.05,2.4,13.0,3.4
2011-07-31,90.0,68.0,79.0,5.0,69.0,73.0,0.0,14.0,444.0,1913.0,0.0,0.0,0.0,29.35,30.06,4.9,25.0,5.0
2011-08-01,91.0,74.0,83.0,10.0,72.0,75.0,0.0,18.0,445.0,1911.0,0.0,0.0,0.0,29.28,29.99,4.2,27.0,4.9
2011-08-02,93.0,74.0,84.0,11.0,73.0,76.0,0.0,19.0,446.0,1910.0,0.0,0.0,0.43,29.04,29.77,8.3,21.0,9.1
2011-08-03,86.0,72.0,79.0,6.0,67.0,71.0,0.0,14.0,447.0,1909.0,0.0,0.0,0.0,29.11,29.81,6.9,2.0,8.0
2011-08-04,84.0,69.0,77.0,4.0,66.0,69.0,0.0,12.0,448.0,1908.0,0.0,0.0,0.0,29.25,29.94,5.3,5.0,6.0
2011-08-05,83.0,69.0,76.0,3.0,68.0,71.0,0.0,11.0,449.0,1907.0,0.0,0.0,0.0,29.21,29.93,4.0,5.0,5.5
2011-08-06,85.0,72.0,79.0,6.0,70.0,72.0,0.0,14.0,450.0,1906.0,0.0,0.0,0.18,29.1,29.82,2.5,5.0,4.0
2011-08-07,86.0,68.0,77.0,4.0,69.0,71.0,0.0,12.0,451.0,1904.0,0.0,0.0,0.75,29.03,29.75,4.6,27.0,6.4
2011-08-08,80.0,68.0,74.0,1.0,67.0,69.0,0.0,9.0,452.0,1903.0,0.0,0.0,0.63,29.0,29.72,4.0,4.0,6.2
2011-08-09,80.0,64.0,72.0,-1.0,61.0,66.0,0.0,7.0,453.0,1902.0,0.0,0.0,0.0,28.97,29.67,10.8,28.0,11.1
2011-08-10,77.0,61.0,69.0,-4.0,54.0,61.0,0.0,4.0,454.0,1900.0,0.0,0.0,0.0,29.14,29.84,7.3,31.0,8.7
2011-08-11,81.0,57.0,69.0,-4.0,54.0,61.0,0.0,4.0,455.0,1859.0,0.0,0.0,0.0,29.25,29.95,2.0,24.0,3.0
2011-08-12,81.0,60.0,71.0,-2.0,59.0,64.0,0.0,6.0,456.0,1858.0,0.0,0.0,0.0,29.22,29.94,8.3,19.0,8.5
2011-08-13,83.0,62.0,73.0,0.0,64.0,66.0,0.0,8.0,457.0,1856.0,0.0,0.0,0.75,29.15,29.86,3.6,27.0,6.7
2011-08-14,75.0,62.0,69.0,-3.0,60.0,63.0,0.0,4.0,458.0,1855.0,0.0,0.0,0.0,29.24,29.95,10.4,36.0,11.7
2011-08-15,82.0,57.0,70.0,-2.0,55.0,62.0,0.0,5.0,459.0,1854.0,0.0,0.0,0.0,29.28,29.98,2.4,2.0,4.9
2011-08-16,85.0,61.0,73.0,1.0,58.0,64.0,0.0,8.0,500.0,1852.0,0.0,0.0,0.0,29.32,30.03,2.9,18.0,3.9
2011-08-17,83.0,62.0,73.0,1.0,63.0,67.0,0.0,8.0,501.0,1851.0,0.0,0.0,0.0,29.31,30.02,5.6,22.0,6.0
2011-08-18,84.0,67.0,76.0,4.0,60.0,66.0,0.0,11.0,502.0,1849.0,0.0,0.0,0.0,29.23,29.96,2.3,4.0,5.2
2011-08-19,87.0,64.0,76.0,5.0,63.0,68.0,0.0,11.0,503.0,1848.0,0.0,0.0,0.0,29.18,29.89,3.3,14.0,5.2
2011-08-20,80.0,66.0,73.0,2.0,67.0,69.0,0.0,8.0,504.0,1846.0,0.0,0.0,1.11,29.22,29.92,1.3,21.0,3.4
2011-08-21,80.0,64.0,72.0,1.0,58.0,63.0,0.0,7.0,505.0,1845.0,0.0,0.0,0.0,29.26,29.97,8.0,32.0,8.5
2011-08-22,82.0,59.0,71.0,0.0,59.0,64.0,0.0,6.0,506.0,1843.0,0.0,0.0,0.0,29.3,30.02,1.6,26.0,4.1
2011-08-23,73.0,62.0,68.0,-3.0,63.0,65.0,0.0,3.0,508.0,1842.0,0.0,0.0,0.65,29.1,29.86,9.1,20.0,9.8
2011-08-24,92.0,69.0,81.0,10.0,65.0,70.0,0.0,16.0,509.0,1840.0,0.0,0.0,0.0,28.99,29.7,8.2,27.0,10.7
2011-08-25,83.0,64.0,74.0,4.0,59.0,64.0,0.0,9.0,510.0,1839.0,0.0,0.0,0.0,29.26,29.95,4.1,36.0,7.3
2011-08-26,83.0,59.0,71.0,1.0,58.0,63.0,0.0,6.0,511.0,1837.0,0.0,0.0,0.0,29.26,29.98,1.9,26.0,3.3
2011-08-27,81.0,64.0,73.0,3.0,62.0,66.0,0.0,8.0,512.0,1835.0,0.0,0.0,0.0,29.21,29.93,8.2,2.0,9.2
2011-08-28,77.0,61.0,69.0,-1.0,57.0,61.0,0.0,4.0,513.0,1834.0,0.0,0.0,0.0,29.22,29.93,7.0,2.0,7.9
2011-08-29,79.0,59.0,69.0,-1.0,56.0,62.0,0.0,4.0,514.0,1832.0,0.0,0.0,0.0,29.31,30.01,1.4,2.0,3.5
2011-08-30,76.0,61.0,69.0,-1.0,56.0,62.0,0.0,4.0,515.0,1831.0,0.0,0.0,0.04,29.33,30.03,5.3,15.0,6.3
2011-08-31,87.0,65.0,76.0,7.0,64.0,68.0,0.0,11.0,516.0,1829.0,0.0,0.0,0.0,29.23,29.95,5.4,17.0,8.3
2011-09-01,93.0,71.0,82.0,14.0,71.0,75.0,0.0,17.0,517.0,1827.0,0.0,0.0,0.0,29.2,29.91,5.2,21.0,5.9
